,title_clean,site,revenues_clean,costs_clean,gross_profit,return,profit_class,release_date
475,Eight Legged Freaks,https://en.wikipedia.org/wiki/Eight_Legged_Freaks,45867333.0,30000000.0,-7066333.5,-0.23554445,0.0,2002-07-17
476,The Emperor's Club,https://en.wikipedia.org/wiki/The_Emperor%27s_Club,16318449.0,12500000.0,-4340775.5,-0.34726204,0.0,2002-11-22
477,Empire,https://en.wikipedia.org/wiki/Empire_(2002_film),18591272.0,4000000.0,5295636.0,1.323909,1.0,2002-12-06
478,Enough,https://en.wikipedia.org/wiki/Enough_(film),51801187.0,38000000.0,-12099406.5,-0.318405434211,0.0,2002-05-24
479,Equilibrium,https://en.wikipedia.org/wiki/Equilibrium_(film),5300000.0,20000000.0,-17350000.0,-0.8675,0.0,2002-12-06
481,Far From Heaven,https://en.wikipedia.org/wiki/Far_from_Heaven,29000000.0,13500000.0,1000000.0,0.0740740740741,1.0,2002-11-22
482,FeardotCom,https://en.wikipedia.org/wiki/FeardotCom,18900000.0,40000000.0,-30550000.0,-0.76375,0.0,2002-08-30
484,Frida,https://en.wikipedia.org/wiki/Frida,56300000.0,12000000.0,16150000.0,1.34583333333,1.0,2002-08-29
485,Friday After Next,https://en.wikipedia.org/wiki/Friday_After_Next,33500000.0,10000000.0,6750000.0,0.675,1.0,2002-11-22
486,The Four Feathers,https://en.wikipedia.org/wiki/The_Four_Feathers_(2002_film),29000000.0,35000000.0,-20500000.0,-0.585714285714,0.0,2002-09-20
487,Full Frontal,https://en.wikipedia.org/wiki/Full_Frontal_(film),3438804.0,2000000.0,-280598.0,-0.140299,0.0,2002-08-02
488,Gangs of New York,https://en.wikipedia.org/wiki/Gangs_of_New_York,193800000.0,100000000.0,-3100000.0,-0.031,0.0,2002-12-20
489,Ghost Ship,https://en.wikipedia.org/wiki/Ghost_Ship_(2002_film),68300000.0,20000000.0,14150000.0,0.7075,1.0,2002-10-25
490,The Good Girl,https://en.wikipedia.org/wiki/The_Good_Girl,16900000.0,8000000.0,450000.0,0.05625,1.0,2002-08-30
491,The Guru,https://en.wikipedia.org/wiki/The_Guru_(2002_film),24128852.0,11000000.0,1064426.0,0.096766,1.0,2002-08-23
492,Half Past Dead,https://en.wikipedia.org/wiki/Half_Past_Dead,19200000.0,25000000.0,-15400000.0,-0.616,0.0,2002-11-15
493,Halloween: Resurrection,https://en.wikipedia.org/wiki/Halloween:_Resurrection,37600000.0,13000000.0,5800000.0,0.446153846154,1.0,2002-07-12
495,Harry Potter and the Chamber of Secrets,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(film),879000000.0,100000000.0,339500000.0,3.395,1.0,2002-11-15
498,Hey Arnold!: The Movie,https://en.wikipedia.org/wiki/Hey_Arnold!:_The_Movie,15200000.0,3000000.0,4600000.0,1.53333333333,1.0,2002-06-28
499,High Crimes,https://en.wikipedia.org/wiki/High_Crimes,63800000.0,42000000.0,-10100000.0,-0.240476190476,0.0,2002-04-05
500,Hollywood Ending,https://en.wikipedia.org/wiki/Hollywood_Ending,14839383.0,16000000.0,-8580308.5,-0.53626928125,0.0,2002-05-03
501,The Hot Chick,https://en.wikipedia.org/wiki/The_Hot_Chick,54600000.0,34000000.0,-6700000.0,-0.197058823529,0.0,2002-12-13
502,The Hours,https://en.wikipedia.org/wiki/The_Hours_(film),108800000.0,25000000.0,29400000.0,1.176,1.0,2003-02-14
503,I Spy,https://en.wikipedia.org/wiki/I_Spy_(film),50700000.0,70000000.0,-44650000.0,-0.637857142857,0.0,2002-11-01
504,Ice Age,https://en.wikipedia.org/wiki/Ice_Age_(2002_film),383300000.0,59000000.0,132650000.0,2.24830508475,1.0,2002-03-15
506,Igby Goes Down,https://en.wikipedia.org/wiki/Igby_Goes_Down,6919198.0,9000000.0,-5540401.0,-0.615600111111,0.0,2002-09-13
507,Impostor,https://en.wikipedia.org/wiki/Impostor_(film),8145549.0,40000000.0,-35927225.5,-0.8981806375,0.0,2002-01-04
508,Insomnia,https://en.wikipedia.org/wiki/Insomnia_(2002_film),113700000.0,46000000.0,10850000.0,0.235869565217,1.0,2002-05-24
509,Jackass: The Movie,https://en.wikipedia.org/wiki/Jackass:_The_Movie,79400000.0,5000000.0,34700000.0,6.94,1.0,2002-10-25
511,Jason X,https://en.wikipedia.org/wiki/Jason_X,17000000.0,11000000.0,-2500000.0,-0.227272727273,0.0,2002-04-26
513,Jason Goes to Hell: The Final Friday,https://en.wikipedia.org/wiki/Jason_Goes_to_Hell:_The_Final_Friday,15900000.0,3000000.0,4950000.0,1.65,1.0,1993-08-13
514,John Q.,https://en.wikipedia.org/wiki/John_Q,102244770.0,36000000.0,15122385.0,0.42006625,1.0,2002-02-15
515,Jonah: A VeggieTales Movie,https://en.wikipedia.org/wiki/Jonah:_A_VeggieTales_Movie,25600000.0,14000000.0,-1200000.0,-0.0857142857143,0.0,2002-10-04
517,K-19: The Widowmaker,https://en.wikipedia.org/wiki/K-19:_The_Widowmaker,65700000.0,100000000.0,-67150000.0,-0.6715,0.0,2002-10-25
518,Kung Pow! Enter the Fist,https://en.wikipedia.org/wiki/Kung_Pow!_Enter_the_Fist,17000000.0,10000000.0,-1500000.0,-0.15,0.0,2002-01-25
521,Like Mike,https://en.wikipedia.org/wiki/Like_Mike,62300000.0,30000000.0,1150000.0,0.0383333333333,1.0,2002-07-03
522,Lilo & Stitch,https://en.wikipedia.org/wiki/Lilo_%26_Stitch,273100000.0,80000000.0,56550000.0,0.706875,1.0,2002-06-21
523,The Lord of the Rings: The Two Towers,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers,926000000.0,94000000.0,369000000.0,3.92553191489,1.0,2002-12-18
525,Maid in Manhattan,https://en.wikipedia.org/wiki/Maid_in_Manhattan,154900000.0,55000000.0,22450000.0,0.408181818182,1.0,2002-12-13
527,Men in Black II,https://en.wikipedia.org/wiki/Men_in_Black_II,441800000.0,140000000.0,80900000.0,0.577857142857,1.0,2002-07-03
529,Men in Black,https://en.wikipedia.org/wiki/Men_in_Black_(film),589400000.0,90000000.0,204700000.0,2.27444444444,1.0,1997-07-02
530,Minority Report,https://en.wikipedia.org/wiki/Minority_Report_(film),358400000.0,102000000.0,77200000.0,0.756862745098,1.0,2002-06-21
531,Moonlight Mile,https://en.wikipedia.org/wiki/Moonlight_Mile_(film),10000000.0,21000000.0,-16000000.0,-0.761904761905,0.0,2002-10-04
532,The Mothman Prophecies,https://en.wikipedia.org/wiki/The_Mothman_Prophecies_(film),55100000.0,32000000.0,-4450000.0,-0.1390625,0.0,2002-01-25
533,Mr Deeds,https://en.wikipedia.org/wiki/Mr._Deeds,171300000.0,50000000.0,35650000.0,0.713,1.0,2002-06-28
534,Mr. Deeds Goes to Town,https://en.wikipedia.org/wiki/Mr._Deeds_Goes_to_Town,1000000.0,845710.0,-345710.0,-0.40878078774,0.0,1936-04-16
535,Murder by Numbers,https://en.wikipedia.org/wiki/Murder_by_Numbers,56714147.0,50000000.0,-21642926.5,-0.43285853,0.0,2002-04-19
536,Narc,https://en.wikipedia.org/wiki/Narc_(film),12600000.0,6500000.0,-200000.0,-0.0307692307692,0.0,2003-01-10
537,National Lampoon's Van Wilder,https://en.wikipedia.org/wiki/National_Lampoon%27s_Van_Wilder,38300000.0,5000000.0,14150000.0,2.83,1.0,2002-04-05
540,The New Guy,https://en.wikipedia.org/wiki/The_New_Guy,31167388.0,13000000.0,2583694.0,0.198745692308,1.0,2002-05-10
541,Nicholas Nickleby,https://en.wikipedia.org/wiki/Nicholas_Nickleby_(2002_film),3700000.0,10000000.0,-8150000.0,-0.815,0.0,2003-06-27
542,One Hour Photo,https://en.wikipedia.org/wiki/One_Hour_Photo,52200000.0,12000000.0,14100000.0,1.175,1.0,2002-09-13
543,Orange County,https://en.wikipedia.org/wiki/Orange_County_(film),43325009.0,18000000.0,3662504.5,0.203472472222,1.0,2002-01-11
545,Panic Room,https://en.wikipedia.org/wiki/Panic_Room_(film),196400000.0,48000000.0,50200000.0,1.04583333333,1.0,2002-03-29
546,Personal Velocity: Three Portraits,https://en.wikipedia.org/wiki/Personal_Velocity:_Three_Portraits,811299.0,125000.0,280649.5,2.245196,1.0,2002-11-22
548,Poolhall Junkies,https://en.wikipedia.org/wiki/Poolhall_Junkies,563711.0,4000000.0,-3718144.5,-0.929536125,0.0,2003-02-28
551,The Powerpuff Girls Movie,https://en.wikipedia.org/wiki/The_Powerpuff_Girls_Movie,16400000.0,11000000.0,-2800000.0,-0.254545454545,0.0,2002-07-03
553,Punch-Drunk Love,https://en.wikipedia.org/wiki/Punch-Drunk_Love,24700000.0,25000000.0,-12650000.0,-0.506,0.0,2002-11-01
554,Queen of the Damned,https://en.wikipedia.org/wiki/Queen_of_the_Damned_(film),45500000.0,35000000.0,-12250000.0,-0.35,0.0,2002-04-04
555,The Quiet American,https://en.wikipedia.org/wiki/The_Quiet_American_(2002_film),27674124.0,30000000.0,-16162938.0,-0.5387646,0.0,2003-05-22
557,Red Dragon,https://en.wikipedia.org/wiki/Red_Dragon_(film),209100000.0,78000000.0,26550000.0,0.340384615385,1.0,2002-10-04
558,Reign of Fire,https://en.wikipedia.org/wiki/Reign_of_Fire_(film),82150000.0,60000000.0,-18925000.0,-0.315416666667,0.0,2002-07-12
559,Return to Never Land,https://en.wikipedia.org/wiki/Return_to_Never_Land,109900000.0,20000000.0,34950000.0,1.7475,1.0,2002-02-15
560,Peter Pan,https://en.wikipedia.org/wiki/Peter_Pan_(1953_film),87400000.0,4000000.0,39700000.0,9.925,1.0,1953-02-05
561,The Ring,https://en.wikipedia.org/wiki/The_Ring_(2002_film),249300000.0,48000000.0,76650000.0,1.596875,1.0,2002-10-18
563,Road to Perdition,https://en.wikipedia.org/wiki/Road_to_Perdition,181000000.0,80000000.0,10500000.0,0.13125,1.0,2002-07-12
565,Rollerball,https://en.wikipedia.org/wiki/Rollerball_(2002_film),25900000.0,70000000.0,-57050000.0,-0.815,0.0,2002-02-08
566,The Rookie,https://en.wikipedia.org/wiki/The_Rookie_(2002_film),80700000.0,22000000.0,18350000.0,0.834090909091,1.0,2002-03-29
567,The Rules of Attraction,https://en.wikipedia.org/wiki/The_Rules_of_Attraction_(film),11819244.0,4000000.0,1909622.0,0.4774055,1.0,2002-10-11
568,Simone,https://en.wikipedia.org/wiki/S1m0ne,19600000.0,10000000.0,-200000.0,-0.02,0.0,2002-08-23
569,The Salton Sea,https://en.wikipedia.org/wiki/The_Salton_Sea_(2002_film),1000000.0,18000000.0,-17500000.0,-0.972222222222,0.0,2002-04-26
570,The Santa Clause 2,https://en.wikipedia.org/wiki/The_Santa_Clause_2,172900000.0,65000000.0,21450000.0,0.33,1.0,2002-11-01
572,Scooby-Doo,https://en.wikipedia.org/wiki/Scooby-Doo_(film),275700000.0,84000000.0,53850000.0,0.641071428571,1.0,2002-06-14
574,The Scorpion King,https://en.wikipedia.org/wiki/The_Scorpion_King,165300000.0,60000000.0,22650000.0,0.3775,1.0,2002-04-19
576,Secretary,https://en.wikipedia.org/wiki/Secretary_(film),9300000.0,4000000.0,650000.0,0.1625,1.0,2002-09-20
577,Serving Sara,https://en.wikipedia.org/wiki/Serving_Sara,20146150.0,29000000.0,-18926925.0,-0.652652586207,0.0,2002-08-23
578,Showtime,https://en.wikipedia.org/wiki/Showtime_(film),77700000.0,85000000.0,-46150000.0,-0.542941176471,0.0,2002-03-15
579,The Singles Ward,https://en.wikipedia.org/wiki/The_Singles_Ward,1250798.0,500000.0,125399.0,0.250798,1.0,2002-02-01
580,Signs,https://en.wikipedia.org/wiki/Signs_(film),408200000.0,72000000.0,132100000.0,1.83472222222,1.0,2002-08-02
581,Slackers,https://en.wikipedia.org/wiki/Slackers_(film),6413915.0,14000000.0,-10793042.5,-0.770931607143,0.0,2002-02-01
582,Snow Dogs,https://en.wikipedia.org/wiki/Snow_Dogs_(film),115000000.0,33000000.0,24500000.0,0.742424242424,1.0,2002-01-18
583,Solaris,https://en.wikipedia.org/wiki/Solaris_(2002_film),30000000.0,47000000.0,-32000000.0,-0.68085106383,0.0,2002-11-29
584,Sorority Boys,https://en.wikipedia.org/wiki/Sorority_Boys,12500000.0,12000000.0,-5750000.0,-0.479166666667,0.0,2002-03-22
585,Spider-Man,https://en.wikipedia.org/wiki/Spider-Man_(2002_film),821700000.0,140000000.0,270850000.0,1.93464285714,1.0,2002-05-03
587,Spirit: Stallion of the Cimarron,https://en.wikipedia.org/wiki/Spirit:_Stallion_of_the_Cimarron,122600000.0,80000000.0,-18700000.0,-0.23375,0.0,2002-05-24
589,Spy Kids 2: The Island of Lost Dreams,https://en.wikipedia.org/wiki/Spy_Kids_2:_The_Island_of_Lost_Dreams,119700000.0,38000000.0,21850000.0,0.575,1.0,2002-08-07
595,Star Trek: Nemesis,https://en.wikipedia.org/wiki/Star_Trek_Nemesis,67300000.0,60000000.0,-26350000.0,-0.439166666667,0.0,2002-12-13
598,Stealing Harvard,https://en.wikipedia.org/wiki/Stealing_Harvard,14300000.0,25000000.0,-17850000.0,-0.714,0.0,2002-09-13
599,Stolen Summer,https://en.wikipedia.org/wiki/Stolen_Summer,134736.0,1800000.0,-1732632.0,-0.962573333333,0.0,2002-03-22
601,Stuart Little 2,https://en.wikipedia.org/wiki/Stuart_Little_2,170000000.0,120000000.0,-35000000.0,-0.291666666667,0.0,2002-07-19
602,The Sum of All Fears,https://en.wikipedia.org/wiki/The_Sum_of_All_Fears_(film),193900000.0,68000000.0,28950000.0,0.425735294118,1.0,2002-05-31
604,The Sweetest Thing,https://en.wikipedia.org/wiki/The_Sweetest_Thing,68696770.0,43000000.0,-8651615.0,-0.201200348837,0.0,2002-04-26
605,Sweet Home Alabama,https://en.wikipedia.org/wiki/Sweet_Home_Alabama_(film),180600000.0,30000000.0,60300000.0,2.01,1.0,2002-09-27
606,Swept Away,https://en.wikipedia.org/wiki/Swept_Away_(2002_film),1000000.0,10000000.0,-9500000.0,-0.95,0.0,2003-05-23
607,Swimfan,https://en.wikipedia.org/wiki/Swimfan,34411240.0,10000000.0,7205620.0,0.720562,1.0,2002-09-06
608,Tadpole,https://en.wikipedia.org/wiki/Tadpole_(film),3200241.0,150000.0,1450120.5,9.66747,1.0,2002-08-02
609,They,https://en.wikipedia.org/wiki/They_(2002_film),16130385.0,17000000.0,-8934807.5,-0.525576911765,0.0,2002-11-27
610,Time Changer,https://en.wikipedia.org/wiki/Time_Changer,1500711.0,855000.0,-104644.5,-0.12239122807,0.0,2002-10-25
611,The Time Machine,https://en.wikipedia.org/wiki/The_Time_Machine_(2002_film),123700000.0,80000000.0,-18150000.0,-0.226875,0.0,2002-03-08
612,The Transporter,https://en.wikipedia.org/wiki/The_Transporter,43900000.0,24000000.0,-2050000.0,-0.0854166666667,0.0,2002-10-23
615,Treasure Planet,https://en.wikipedia.org/wiki/Treasure_Planet,109600000.0,140000000.0,-85200000.0,-0.608571428571,0.0,2002-11-27
617,The Truth About Charlie,https://en.wikipedia.org/wiki/The_Truth_About_Charlie,7100000.0,60000000.0,-56450000.0,-0.940833333333,0.0,2002-10-25
618,Charade,https://en.wikipedia.org/wiki/Charade_(1963_film),13474588.0,3000000.0,3737294.0,1.24576466667,1.0,1963-12-05
619,Tuck Everlasting,https://en.wikipedia.org/wiki/Tuck_Everlasting_(2002_film),19344615.0,15000000.0,-5327692.5,-0.3551795,0.0,2002-10-11
620,The Tuxedo,https://en.wikipedia.org/wiki/The_Tuxedo,105000000.0,60000000.0,-7500000.0,-0.125,0.0,2002-09-27
621,Two Weeks Notice,https://en.wikipedia.org/wiki/Two_Weeks_Notice,199000000.0,60000000.0,39500000.0,0.658333333333,1.0,2002-12-18
622,Undercover Brother,https://en.wikipedia.org/wiki/Undercover_Brother,41600000.0,25000000.0,-4200000.0,-0.168,0.0,2002-05-31
623,Undisputed,https://en.wikipedia.org/wiki/Undisputed_(film),15220548.0,15000000.0,-7389726.0,-0.4926484,0.0,2002-08-23
624,Unfaithful,https://en.wikipedia.org/wiki/Unfaithful_(2002_film),119137784.0,50000000.0,9568892.0,0.19137784,1.0,2002-05-10
626,A Walk to Remember,https://en.wikipedia.org/wiki/A_Walk_to_Remember,47494916.0,11800000.0,11947458.0,1.01249644068,1.0,2002-01-25
627,We Were Soldiers,https://en.wikipedia.org/wiki/We_Were_Soldiers,114660784.0,75000000.0,-17669608.0,-0.235594773333,0.0,2002-03-01
628,Welcome to Collinwood,https://en.wikipedia.org/wiki/Welcome_to_Collinwood,336620.0,12000000.0,-11831690.0,-0.985974166667,0.0,2002-10-18
629,White Oleander,https://en.wikipedia.org/wiki/White_Oleander_(film),21672284.0,16000000.0,-5163858.0,-0.322741125,0.0,2002-10-11
630,The Wild Thornberrys Movie,https://en.wikipedia.org/wiki/The_Wild_Thornberrys_Movie,60700000.0,25000000.0,5350000.0,0.214,1.0,2002-12-20
631,Windtalkers,https://en.wikipedia.org/wiki/Windtalkers,77600000.0,115000000.0,-76200000.0,-0.662608695652,0.0,2002-06-14
632,xXx,https://en.wikipedia.org/wiki/XXx_(film),277400000.0,70000000.0,68700000.0,0.981428571429,1.0,2002-08-09
634,2 Fast 2 Furious,https://en.wikipedia.org/wiki/2_Fast_2_Furious,236300000.0,76000000.0,42150000.0,0.554605263158,1.0,2003-06-06
636,21 Grams,https://en.wikipedia.org/wiki/21_Grams,60400000.0,20000000.0,10200000.0,0.51,1.0,2004-01-19
637,Agent Cody Banks,https://en.wikipedia.org/wiki/Agent_Cody_Banks,58700000.0,28000000.0,1350000.0,0.0482142857143,1.0,2003-03-14
640,All the Real Girls,https://en.wikipedia.org/wiki/All_the_Real_Girls,548712.0,2500000.0,-2225644.0,-0.8902576,0.0,2003-02-14
641,American Splendor,https://en.wikipedia.org/wiki/American_Splendor_(film),7986084.0,2000000.0,1993042.0,0.996521,1.0,2003-08-15
642,American Wedding,https://en.wikipedia.org/wiki/American_Wedding,231449203.0,55000000.0,60724601.5,1.10408366364,1.0,2003-08-01
644,Anger Management,https://en.wikipedia.org/wiki/Anger_Management_(film),195700000.0,75000000.0,22850000.0,0.304666666667,1.0,2003-04-11
645,Anything Else,https://en.wikipedia.org/wiki/Anything_Else,13585075.0,18000000.0,-11207462.5,-0.622636805556,0.0,2003-09-19
647,Bad Boys II,https://en.wikipedia.org/wiki/Bad_Boys_II,273300000.0,130000000.0,6650000.0,0.0511538461538,1.0,2003-07-18
648,Bad Boys,https://en.wikipedia.org/wiki/Bad_Boys_(1995_film),141400000.0,23000000.0,47700000.0,2.07391304348,1.0,1995-04-07
649,Bad Santa,https://en.wikipedia.org/wiki/Bad_Santa,76500000.0,23000000.0,15250000.0,0.663043478261,1.0,2003-11-26
651,The Battle of Shaker Heights,https://en.wikipedia.org/wiki/The_Battle_of_Shaker_Heights,280351.0,1000000.0,-859824.5,-0.8598245,0.0,2003-08-22
652,Beyond Borders,https://en.wikipedia.org/wiki/Beyond_Borders_(film),11705002.0,35000000.0,-29147499.0,-0.832785685714,0.0,2003-10-24
653,Big Fish,https://en.wikipedia.org/wiki/Big_Fish,122900000.0,70000000.0,-8550000.0,-0.122142857143,0.0,2003-12-10
655,Boat Trip,https://en.wikipedia.org/wiki/Boat_Trip_(film),15000000.0,20000000.0,-12500000.0,-0.625,0.0,2003-03-21
656,Bringing Down the House,https://en.wikipedia.org/wiki/Bringing_Down_the_House_(film),164700000.0,33000000.0,49350000.0,1.49545454545,1.0,2003-03-07
657,Brother Bear,https://en.wikipedia.org/wiki/Brother_Bear,250400000.0,46000000.0,79200000.0,1.72173913043,1.0,2003-11-01
659,Bruce Almighty,https://en.wikipedia.org/wiki/Bruce_Almighty,484600000.0,81000000.0,161300000.0,1.99135802469,1.0,2003-05-23
661,Bulletproof Monk,https://en.wikipedia.org/wiki/Bulletproof_Monk,37700000.0,52000000.0,-33150000.0,-0.6375,0.0,2003-04-16
663,Casa de los Babys,https://en.wikipedia.org/wiki/Casa_de_los_Babys,475940.0,800000.0,-562030.0,-0.7025375,0.0,2003-09-19
664,Dr. Seuss' The Cat in the Hat,https://en.wikipedia.org/wiki/The_Cat_in_the_Hat_(film),134000000.0,109000000.0,-42000000.0,-0.385321100917,0.0,2003-11-21
665,Charlie's Angels: Full Throttle,https://en.wikipedia.org/wiki/Charlie%27s_Angels:_Full_Throttle,259100000.0,120000000.0,9550000.0,0.0795833333333,1.0,2003-06-27
666,Cheaper by the Dozen,https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_(2003_film),190200000.0,40000000.0,55100000.0,1.3775,1.0,2003-12-25
670,Cold Mountain,https://en.wikipedia.org/wiki/Cold_Mountain_(film),173000000.0,79000000.0,7500000.0,0.0949367088608,1.0,2003-12-25
671,The Company,https://en.wikipedia.org/wiki/The_Company_(film),6401690.0,15000000.0,-11799155.0,-0.786610333333,0.0,2003-12-26
672,Confidence,https://en.wikipedia.org/wiki/Confidence_(2003_film),23000000.0,15000000.0,-3500000.0,-0.233333333333,0.0,2003-04-25
673,The Cooler,https://en.wikipedia.org/wiki/The_Cooler,10464788.0,4000000.0,1232394.0,0.3080985,1.0,2003-11-26
674,The Core,https://en.wikipedia.org/wiki/The_Core,74000000.0,85000000.0,-48000000.0,-0.564705882353,0.0,2003-03-28
675,Cradle 2 the Grave,https://en.wikipedia.org/wiki/Cradle_2_the_Grave,56489558.0,25000000.0,3244779.0,0.12979116,1.0,2003-02-28
677,Daddy Day Care,https://en.wikipedia.org/wiki/Daddy_Day_Care,164400000.0,60000000.0,22200000.0,0.37,1.0,2003-05-09
679,Daredevil,https://en.wikipedia.org/wiki/Daredevil_(film),179200000.0,78000000.0,11600000.0,0.148717948718,1.0,2003-02-14
681,Darkness Falls,https://en.wikipedia.org/wiki/Darkness_Falls_(2003_film),47500000.0,11000000.0,12750000.0,1.15909090909,1.0,2003-01-24
683,Dickie Roberts: Former Child Star,https://en.wikipedia.org/wiki/Dickie_Roberts:_Former_Child_Star,23800000.0,17000000.0,-5100000.0,-0.3,0.0,2003-09-05
686,Down with Love,https://en.wikipedia.org/wiki/Down_with_Love,39500000.0,35000000.0,-15250000.0,-0.435714285714,0.0,2003-10-03
687,Dreamcatcher,https://en.wikipedia.org/wiki/Dreamcatcher_(2003_film),75700000.0,68000000.0,-30150000.0,-0.443382352941,0.0,2003-03-21
688,Dumb and Dumberer: When Harry Met Lloyd,https://en.wikipedia.org/wiki/Dumb_and_Dumberer:_When_Harry_Met_Lloyd,39300000.0,19000000.0,650000.0,0.0342105263158,1.0,2003-06-13
689,Dumb and Dumber,https://en.wikipedia.org/wiki/Dumb_and_Dumber,247000000.0,17000000.0,106500000.0,6.26470588235,1.0,1994-12-16
691,Duplex,https://en.wikipedia.org/wiki/Duplex_(film),19300000.0,40000000.0,-30350000.0,-0.75875,0.0,2003-09-26
692,Dysfunktional Family,https://en.wikipedia.org/wiki/Dysfunktional_Family,2255000.0,3000000.0,-1872500.0,-0.624166666667,0.0,2003-04-04
693,Elephant,https://en.wikipedia.org/wiki/Elephant_(2003_film),10000000.0,3000000.0,2000000.0,0.666666666667,1.0,2003-10-24
695,Elf,https://en.wikipedia.org/wiki/Elf_(film),220400000.0,33000000.0,77200000.0,2.33939393939,1.0,2003-11-07
696,Fighting Temptations,https://en.wikipedia.org/wiki/The_Fighting_Temptations,32750821.0,30000000.0,-13624589.5,-0.454152983333,0.0,2003-09-19
697,Final Destination 2,https://en.wikipedia.org/wiki/Final_Destination_2,90426405.0,26000000.0,19213202.5,0.738969326923,1.0,2003-01-31
699,Finding Nemo,https://en.wikipedia.org/wiki/Finding_Nemo,940300000.0,94000000.0,376150000.0,4.00159574468,1.0,2003-05-30
702,Flywheel,https://en.wikipedia.org/wiki/Flywheel_(film),37000.0,20000.0,-1500.0,-0.075,0.0,2003-04-09
704,Freaky Friday,https://en.wikipedia.org/wiki/Freaky_Friday_(2003_film),160800000.0,20000000.0,60400000.0,3.02,1.0,2003-08-06
705,Freddy vs. Jason,https://en.wikipedia.org/wiki/Freddy_vs._Jason,114900000.0,30000000.0,27450000.0,0.915,1.0,2003-08-15
707,Wes Craven's New Nightmare,https://en.wikipedia.org/wiki/Wes_Craven%27s_New_Nightmare,19700000.0,8000000.0,1850000.0,0.23125,1.0,1994-10-14
708,From Justin to Kelly,https://en.wikipedia.org/wiki/From_Justin_to_Kelly,4900000.0,12000000.0,-9550000.0,-0.795833333333,0.0,2003-06-20
710,Gigli,https://en.wikipedia.org/wiki/Gigli,7300000.0,75600000.0,-71950000.0,-0.95171957672,0.0,2003-08-01
711,Gods and Generals,https://en.wikipedia.org/wiki/Gods_and_Generals_(film),12800000.0,56000000.0,-49600000.0,-0.885714285714,0.0,2003-02-21
712,Good Boy!,https://en.wikipedia.org/wiki/Good_Boy!,45300000.0,18000000.0,4650000.0,0.258333333333,1.0,2003-10-10
714,Grind,https://en.wikipedia.org/wiki/Grind_(2003_film),5141166.0,6000000.0,-3429417.0,-0.5715695,0.0,2003-08-15
715,A Guy Thing,https://en.wikipedia.org/wiki/A_Guy_Thing,17432163.0,20000000.0,-11283918.5,-0.564195925,0.0,2003-01-17
716,The Haunted Mansion,https://en.wikipedia.org/wiki/The_Haunted_Mansion_(film),182300000.0,90000000.0,1150000.0,0.0127777777778,1.0,2003-11-26
717,Head of State,https://en.wikipedia.org/wiki/Head_of_State_(film),50000000.0,35000000.0,-10000000.0,-0.285714285714,0.0,2003-03-28
718,Holes,https://en.wikipedia.org/wiki/Holes_(film),71400000.0,20000000.0,15700000.0,0.785,1.0,2003-04-18
719,Hollywood Homicide,https://en.wikipedia.org/wiki/Hollywood_Homicide,51142659.0,75000000.0,-49428670.5,-0.65904894,0.0,2003-06-13
720,Honey,https://en.wikipedia.org/wiki/Honey_(2003_film),62200000.0,18000000.0,13100000.0,0.727777777778,1.0,2003-12-05
721,House of 1000 Corpses,https://en.wikipedia.org/wiki/House_of_1000_Corpses,16800000.0,7000000.0,1400000.0,0.2,1.0,2003-04-11
723,House of Sand and Fog,https://en.wikipedia.org/wiki/House_of_Sand_and_Fog_(film),16942795.0,16500000.0,-8028602.5,-0.486581969697,0.0,2003-12-19
724,House of the Dead,https://en.wikipedia.org/wiki/House_of_the_Dead_(film),13800000.0,12000000.0,-5100000.0,-0.425,0.0,2003-10-10
726,How to Lose a Guy in 10 Days,https://en.wikipedia.org/wiki/How_to_Lose_a_Guy_in_10_Days,177400000.0,50000000.0,38700000.0,0.774,1.0,2003-02-07
727,Hulk,https://en.wikipedia.org/wiki/Hulk_(film),245400000.0,137000000.0,-14300000.0,-0.104379562044,0.0,2003-06-20
729,The Hunted,https://en.wikipedia.org/wiki/The_Hunted_(2003_film),45496534.0,55000000.0,-32251733.0,-0.586395145455,0.0,2003-03-14
730,I Am David,https://en.wikipedia.org/wiki/I_Am_David_(film),292376.0,7000000.0,-6853812.0,-0.979116,0.0,2004-12-03
731,Identity,https://en.wikipedia.org/wiki/Identity_(film),90200000.0,28000000.0,17100000.0,0.610714285714,1.0,2003-04-25
732,In the Cut,https://en.wikipedia.org/wiki/In_the_Cut,23700000.0,12000000.0,-150000.0,-0.0125,0.0,2003-10-31
733,The In-Laws,https://en.wikipedia.org/wiki/The_In-Laws_(2003_film),26891849.0,40000000.0,-26554075.5,-0.6638518875,0.0,2003-05-23
735,Indigo,https://en.wikipedia.org/wiki/Indigo_(film),1200000.0,500000.0,100000.0,0.2,1.0,2003-12-05
736,Intolerable Cruelty,https://en.wikipedia.org/wiki/Intolerable_Cruelty,120200000.0,60000000.0,100000.0,0.00166666666667,1.0,2003-10-10
738,The Italian Job,https://en.wikipedia.org/wiki/The_Italian_Job_(2003_film),176100000.0,60000000.0,28050000.0,0.4675,1.0,2003-05-30
